Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"sin x * exp y^2/[3,4]/AD",8.153208011809698e-5,8.045842426934936e-5,8.302916348273282e-5,4.250959015701357e-6,2.9412836414717164e-6,6.818594982476657e-6
"sin x * exp y^2/[3,4]/STower",4.254621892528886e-5,4.1831749264214955e-5,4.345764119258837e-5,2.7857861569483138e-6,1.6630027684801759e-6,4.069778687644554e-6
"sin x * exp y^2/[5,3]/AD",1.1217103120257956e-4,1.1063195980179261e-4,1.1386862794826857e-4,5.4774880637710245e-6,4.496029331007462e-6,6.731600138051688e-6
"sin x * exp y^2/[5,3]/STower",5.1713340114033174e-5,5.101755479268114e-5,5.2604834688158373e-5,2.678201131920313e-6,2.2134439576176526e-6,3.3515201592401516e-6
"sin x * exp y^2/[3,6]/AD",1.1559356950938353e-4,1.1427492080133295e-4,1.1733165256901016e-4,5.298662200407908e-6,4.050832715475959e-6,8.225162396157528e-6
"sin x * exp y^2/[3,6]/STower",5.5874687742740755e-5,5.535522059539322e-5,5.646310331156155e-5,1.933090503778735e-6,1.5775236519209087e-6,2.4835075258376217e-6
"sin x * exp y^2/[6,4]/AD",1.58623617431382e-4,1.5592211362948965e-4,1.6247943783872682e-4,1.1614909417310206e-5,8.698223727846647e-6,1.974112994586144e-5
"sin x * exp y^2/[6,4]/STower",7.039539058333626e-5,6.959669347051314e-5,7.143727682004384e-5,3.2357277315183135e-6,2.5760421740600054e-6,4.018685390572518e-6
"sin x * exp (y^2 + z)/[0,0,1]/AD",1.375889846891159e-5,1.3097544167194553e-5,1.6219622314313896e-5,3.813489690347121e-6,6.802476209500015e-7,8.024968715126745e-6
"sin x * exp (y^2 + z)/[0,0,1]/STower",1.0783715397691819e-5,1.0658807521285949e-5,1.0980950570289488e-5,5.146777825220529e-7,4.194539673642312e-7,7.249930480557669e-7
"sin x * exp (y^2 + z)/[1,0,1]/AD",2.636329145400441e-5,2.5612716504395645e-5,2.732624533306888e-5,2.8694110887424163e-6,2.192833560366852e-6,4.074571552613955e-6
"sin x * exp (y^2 + z)/[1,0,1]/STower",2.14437465666524e-5,2.100746167485672e-5,2.205862317786206e-5,1.6638346856629788e-6,1.2298500727284812e-6,2.418760326937715e-6
"sin x * exp (y^2 + z)/[0,1,2]/AD",3.776788249226719e-5,3.714201544443669e-5,3.9028201010251494e-5,3.0582410111613378e-6,1.6825000782419584e-6,5.179004940088863e-6
"sin x * exp (y^2 + z)/[0,1,2]/STower",2.187300121026572e-5,2.155723142109213e-5,2.2586280389744348e-5,1.5151887758974953e-6,8.722617812843685e-7,2.7405843434887576e-6
"sin x * exp (y^2 + z)/[1,2,1]/AD",6.425007733320629e-5,6.29033928487257e-5,6.678145652855652e-5,6.153653396351334e-6,3.4749733603737695e-6,1.1203348989842732e-5
"sin x * exp (y^2 + z)/[1,2,1]/STower",4.2349641940012e-5,4.171778557413901e-5,4.328589479736504e-5,2.5227273096992594e-6,1.7916387581087126e-6,4.015529567578559e-6
"sin x * exp (y^2 + z)/[0,3,2]/AD",7.69661368526768e-5,7.584204588344922e-5,7.796916864840455e-5,3.4799086902973614e-6,2.9082733871661657e-6,4.631396094067093e-6
"sin x * exp (y^2 + z)/[0,3,2]/STower",3.982935972119038e-5,3.92183783020966e-5,4.042704024354648e-5,2.0894354950816234e-6,1.8006209175163893e-6,2.4655586858474803e-6
"sin x * exp (y^2 + z)/[2,2,2]/AD",1.0994308979230566e-4,1.083587572669757e-4,1.118844671042058e-4,5.879304933102454e-6,4.586835915258505e-6,7.734781361775084e-6
"sin x * exp (y^2 + z)/[2,2,2]/STower",7.269168950083486e-5,7.201040631332332e-5,7.339989770982765e-5,2.428694826879182e-6,1.9838300492741833e-6,3.067363692094012e-6
"sin x * exp (y^2 + z)/[3,2,2]/AD",1.3420380008005703e-4,1.3190775112428992e-4,1.3735518620306921e-4,8.870715854259611e-6,5.7954634699967615e-6,1.3277165537251213e-5
"sin x * exp (y^2 + z)/[3,2,2]/STower",9.353073551613677e-5,9.254055900024405e-5,9.462383676700313e-5,3.737978980620764e-6,3.101173564088553e-6,4.796343323452877e-6
"sin x * exp (y^2 + z)/[3,4,1]/AD",1.7203638235983087e-4,1.6929738694522968e-4,1.750559870661354e-4,9.341331610971754e-6,7.317744806288114e-6,1.1810134438400728e-5
"sin x * exp (y^2 + z)/[3,4,1]/STower",1.1391645004207675e-4,1.1250752090759248e-4,1.1644300066557446e-4,6.7482146588750745e-6,4.587276513005982e-6,1.0536719472885634e-5
"sin x * exp (y^2 + z)/[5,3,1]/AD",2.0215679841982295e-4,1.9866001835938218e-4,2.05758486767223e-4,1.2228623576572345e-5,1.0889536988731649e-5,1.3883238309487514e-5
"sin x * exp (y^2 + z)/[5,3,1]/STower",1.407979643320745e-4,1.39286798042079e-4,1.4278747767593251e-4,5.887521750662737e-6,4.553051486408195e-6,7.691808938653652e-6
"sin x * exp (y^2 + z)/[2,3,5]/AD",3.0506970168701854e-4,3.014432887844751e-4,3.118921615385868e-4,1.6719670968158967e-5,1.068272376759009e-5,2.665377989539167e-5
"sin x * exp (y^2 + z)/[2,3,5]/STower",1.5796993206192432e-4,1.5556553490270642e-4,1.6035242542170535e-4,8.163481668860446e-6,7.034497701783238e-6,9.587894564122832e-6
"sin x * exp (y^2 + z)/[5,4,2]/AD",3.330638841753942e-4,3.2390512846382837e-4,3.409243193672793e-4,2.716797297548782e-5,2.299801314255414e-5,3.1599112003093466e-5
"sin x * exp (y^2 + z)/[5,4,2]/STower",2.25717367999811e-4,2.2135362416048396e-4,2.3144100628068952e-4,1.778591512185473e-5,1.3234022044834939e-5,2.5060374605926368e-5
"sin x * exp (y^2 + z)/[3,4,5]/AD",4.990704188978341e-4,4.897793968733101e-4,5.08644575287666e-4,3.201733376220533e-5,2.654193294650425e-5,4.4071938856047856e-5
"sin x * exp (y^2 + z)/[3,4,5]/STower",2.6635791915533355e-4,2.631381366951361e-4,2.724966499478289e-4,1.534465293439082e-5,1.0616982720282985e-5,2.391445470965967e-5
